StudentId,CollageId,Semester,Year,FieldName,SubjectId,Marks
158,143,3,2024,mid1,3,0.08
158,114,5,2024,mid1,4,31.76
158,123,2,2024,mid1,5,4.92
158,146,6,2024,mid1,6,5.77
158,113,1,2024,mid1,7,88.74
158,118,5,2024,mid1,8,26.93
158,146,1,2024,mid1,9,36.64
158,117,3,2024,mid1,10,32.68
158,148,3,2024,mid2,1,58.78
158,136,5,2024,mid2,2,54.48
158,128,4,2024,mid2,3,12.65
158,127,4,2024,mid2,4,19.92
158,126,7,2024,mid2,5,85.16
158,145,5,2024,mid2,6,55.38
158,121,1,2024,mid2,7,77.22
158,108,8,2024,mid2,8,7.17
158,117,8,2024,mid2,9,10.67
158,118,4,2024,mid2,10,90.59
158,138,8,2024,mid3,1,40.37
158,114,7,2024,mid3,2,72.11
158,111,6,2024,mid3,3,45.22
158,110,5,2024,mid3,4,13.33
158,148,4,2024,mid3,5,32.38
158,126,5,2024,mid3,6,84.44
158,149,3,2024,mid3,7,30.84
158,143,1,2024,mid3,8,27.39
158,113,7,2024,mid3,9,13.89
158,106,8,2024,mid3,10,48.61
158,101,6,2024,Attendance,1,42.17
158,142,1,2024,Attendance,2,98.10
158,112,3,2024,Attendance,3,56.50
158,149,7,2024,Attendance,4,26.81
158,134,1,2024,Attendance,5,51.82
158,113,5,2024,Attendance,6,74.74
158,116,7,2024,Attendance,7,81.97
158,103,3,2024,Attendance,8,65.03
158,132,7,2024,Attendance,9,8.41
158,114,2,2024,Attendance,10,70.39
158,113,7,2024,Assignment,1,98.17
158,129,1,2024,Assignment,2,48.77
158,101,8,2024,Assignment,3,96.25
158,101,4,2024,Assignment,4,94.18
158,143,5,2024,Assignment,5,67.87
158,116,3,2024,Assignment,6,19.80
158,140,1,2024,Assignment,7,30.91
158,139,4,2024,Assignment,8,55.41
158,133,1,2024,Assignment,9,39.13
158,114,3,2024,Assignment,10,87.49
159,145,7,2024,mid1,1,1.80
159,132,8,2024,mid1,2,71.77
159,134,1,2024,mid1,3,37.52
159,136,4,2024,mid1,4,14.23
159,110,7,2024,mid1,5,81.33
159,116,8,2024,mid1,6,30.23
159,105,1,2024,mid1,7,84.25
159,140,4,2024,mid1,8,47.67
159,112,3,2024,mid1,9,50.88
159,128,8,2024,mid1,10,98.89
159,114,3,2024,mid2,1,80.27
159,149,4,2024,mid2,2,10.13
159,138,2,2024,mid2,3,64.45
159,147,2,2024,mid2,4,64.21
159,143,2,2024,mid2,5,93.66
159,101,4,2024,mid2,6,36.61
159,113,3,2024,mid2,7,42.54
159,101,4,2024,mid2,8,13.17
159,110,6,2024,mid2,9,73.57
159,143,5,2024,mid2,10,90.15
159,138,1,2024,mid3,1,11.95
159,113,1,2024,mid3,2,10.90
159,106,3,2024,mid3,3,69.27
159,105,3,2024,mid3,4,69.49
159,127,5,2024,mid3,5,74.30
159,146,8,2024,mid3,6,39.93
159,105,5,2024,mid3,7,21.68
159,117,8,2024,mid3,8,24.00
159,140,8,2024,mid3,9,98.58
159,131,3,2024,mid3,10,21.42
159,113,1,2024,Attendance,1,96.50
159,116,7,2024,Attendance,2,25.48
159,104,1,2024,Attendance,3,77.51
159,117,3,2024,Attendance,4,92.09
159,108,6,2024,Attendance,5,87.32
159,105,5,2024,Attendance,6,26.61
159,150,8,2024,Attendance,7,73.56
159,141,7,2024,Attendance,8,49.16
159,146,8,2024,Attendance,9,75.41
159,120,6,2024,Attendance,10,1.41
159,103,4,2024,Assignment,1,55.57
159,118,4,2024,Assignment,2,8.43
159,110,6,2024,Assignment,3,26.11
159,133,7,2024,Assignment,4,18.83
159,149,8,2024,Assignment,5,65.68
159,109,1,2024,Assignment,6,30.89
159,102,7,2024,Assignment,7,59.18
159,107,5,2024,Assignment,8,49.16
159,132,1,2024,Assignment,9,67.74
159,124,6,2024,Assignment,10,96.60
160,113,6,2024,mid1,1,85.09
160,101,5,2024,mid1,2,69.64
160,126,1,2024,mid1,3,80.14
160,125,5,2024,mid1,4,15.33
160,132,7,2024,mid1,5,63.18
160,114,2,2024,mid1,6,34.35
160,125,7,2024,mid1,7,28.03
160,134,2,2024,mid1,8,23.26
160,130,7,2024,mid1,9,70.69
160,140,7,2024,mid1,10,53.17
160,147,1,2024,mid2,1,51.20
160,133,2,2024,mid2,2,67.59
160,120,1,2024,mid2,3,18.76
160,148,4,2024,mid2,4,19.43
160,131,1,2024,mid2,5,38.46
160,111,6,2024,mid2,6,13.26
160,134,8,2024,mid2,7,15.75
160,147,2,2024,mid2,8,51.14
160,116,1,2024,mid2,9,77.09
160,129,1,2024,mid2,10,89.95
160,118,1,2024,mid3,1,0.89
160,129,8,2024,mid3,2,9.21
160,121,4,2024,mid3,3,28.54
160,143,8,2024,mid3,4,23.92
160,138,8,2024,mid3,5,20.35
160,140,7,2024,mid3,6,29.13
160,106,2,2024,mid3,7,21.98
160,141,3,2024,mid3,8,92.93
160,133,7,2024,mid3,9,5.51
160,139,7,2024,mid3,10,55.01
160,115,8,2024,Attendance,1,91.94
160,101,1,2024,Attendance,2,83.55
160,132,3,2024,Attendance,3,3.66
160,138,2,2024,Attendance,4,32.37
160,111,5,2024,Attendance,5,16.63
160,103,6,2024,Attendance,6,35.84
160,124,7,2024,Attendance,7,62.91
160,129,2,2024,Attendance,8,35.23
160,111,5,2024,Attendance,9,67.85
160,140,3,2024,Attendance,10,38.92
160,103,6,2024,Assignment,1,6.74
160,147,5,2024,Assignment,2,33.88
160,145,8,2024,Assignment,3,87.31
160,143,7,2024,Assignment,4,49.71
160,120,5,2024,Assignment,5,52.01
160,141,7,2024,Assignment,6,35.19
160,143,8,2024,Assignment,7,75.19
160,124,2,2024,Assignment,8,67.55
160,118,1,2024,Assignment,9,50.29
160,125,4,2024,Assignment,10,48.14
161,113,4,2024,mid1,1,0.45
161,128,4,2024,mid1,2,2.53
161,112,8,2024,mid1,3,4.83
161,130,6,2024,mid1,4,87.37
161,146,1,2024,mid1,5,90.53
161,137,7,2024,mid1,6,64.77
161,150,3,2024,mid1,7,18.21
161,112,3,2024,mid1,8,26.81
161,110,8,2024,mid1,9,38.10
161,113,4,2024,mid1,10,12.27
161,116,4,2024,mid2,1,11.54
161,101,1,2024,mid2,2,7.06
161,132,8,2024,mid2,3,90.07
161,121,7,2024,mid2,4,94.48
161,124,7,2024,mid2,5,17.43
161,135,4,2024,mid2,6,57.67
161,129,3,2024,mid2,7,93.52
161,102,2,2024,mid2,8,38.34
161,121,4,2024,mid2,9,19.03
161,131,6,2024,mid2,10,90.46
161,118,5,2024,mid3,1,63.04
161,127,6,2024,mid3,2,69.58
161,129,5,2024,mid3,3,55.40
161,146,2,2024,mid3,4,55.55
161,110,1,2024,mid3,5,64.56
161,103,6,2024,mid3,6,51.81
161,129,7,2024,mid3,7,84.98
161,132,4,2024,mid3,8,37.41
161,147,6,2024,mid3,9,98.40
161,119,6,2024,mid3,10,31.98
161,144,5,2024,Attendance,1,19.27
161,138,4,2024,Attendance,2,2.22
161,138,1,2024,Attendance,3,68.15
161,105,2,2024,Attendance,4,7.63
161,146,8,2024,Attendance,5,71.99
161,146,8,2024,Attendance,6,8.51
161,134,8,2024,Attendance,7,25.77
161,108,4,2024,Attendance,8,13.70
161,140,7,2024,Attendance,9,8.65
161,134,2,2024,Attendance,10,78.33
161,108,2,2024,Assignment,1,14.34
161,109,5,2024,Assignment,2,39.28
161,108,6,2024,Assignment,3,83.46
161,101,7,2024,Assignment,4,54.39
161,111,5,2024,Assignment,5,62.91
161,107,2,2024,Assignment,6,52.02
161,113,5,2024,Assignment,7,7.09
161,135,6,2024,Assignment,8,59.66
161,111,5,2024,Assignment,9,31.19
161,105,6,2024,Assignment,10,57.58
162,115,4,2024,mid1,1,83.00
162,107,5,2024,mid1,2,93.97
162,150,4,2024,mid1,3,82.91
162,147,7,2024,mid1,4,10.05
162,135,2,2024,mid1,5,34.70
162,111,1,2024,mid1,6,13.21
162,143,5,2024,mid1,7,66.23
162,118,7,2024,mid1,8,28.67
162,112,4,2024,mid1,9,82.70
162,128,2,2024,mid1,10,44.97
162,108,8,2024,mid2,1,57.58
162,104,2,2024,mid2,2,44.00
162,103,4,2024,mid2,3,63.39
162,107,7,2024,mid2,4,33.87
162,126,4,2024,mid2,5,97.64
162,108,1,2024,mid2,6,2.24
162,120,1,2024,mid2,7,41.18
162,136,5,2024,mid2,8,72.84
162,138,4,2024,mid2,9,47.17
162,128,2,2024,mid2,10,40.96
162,123,4,2024,mid3,1,14.34
162,144,2,2024,mid3,2,3.44
162,113,6,2024,mid3,3,33.63
162,125,4,2024,mid3,4,37.06
162,139,5,2024,mid3,5,89.43
162,145,1,2024,mid3,6,77.74
162,143,4,2024,mid3,7,10.12
162,129,4,2024,mid3,8,92.02
162,111,4,2024,mid3,9,85.00
162,143,5,2024,mid3,10,13.79
162,150,4,2024,Attendance,1,86.68
162,127,4,2024,Attendance,2,79.38
162,113,4,2024,Attendance,3,25.74
162,104,1,2024,Attendance,4,58.22
162,128,1,2024,Attendance,5,65.27
162,115,8,2024,Attendance,6,3.47
162,103,6,2024,Attendance,7,68.70
162,134,3,2024,Attendance,8,55.13
162,138,6,2024,Attendance,9,34.76
162,149,7,2024,Attendance,10,57.82
162,125,2,2024,Assignment,1,42.35
162,135,6,2024,Assignment,2,90.21
162,141,1,2024,Assignment,3,29.69
162,140,2,2024,Assignment,4,74.30
162,147,2,2024,Assignment,5,89.99
162,144,3,2024,Assignment,6,85.37
162,130,6,2024,Assignment,7,71.71
162,129,1,2024,Assignment,8,61.71
162,108,4,2024,Assignment,9,30.85
162,113,6,2024,Assignment,10,49.62
163,148,7,2024,mid1,1,49.78
163,150,6,2024,mid1,2,55.03
163,125,3,2024,mid1,3,38.82
163,108,5,2024,mid1,4,38.47
163,122,7,2024,mid1,5,36.05
163,145,7,2024,mid1,6,54.13
163,127,4,2024,mid1,7,70.94
163,122,4,2024,mid1,8,24.49
163,130,6,2024,mid1,9,6.76
163,146,4,2024,mid1,10,70.80
163,122,3,2024,mid2,1,34.89
163,112,6,2024,mid2,2,36.97
163,120,1,2024,mid2,3,14.28
163,120,4,2024,mid2,4,5.56
163,116,6,2024,mid2,5,46.29
163,105,3,2024,mid2,6,8.40
163,149,2,2024,mid2,7,87.63
163,133,6,2024,mid2,8,10.11
163,115,7,2024,mid2,9,98.47
163,111,7,2024,mid2,10,83.16
163,114,6,2024,mid3,1,92.74
163,118,6,2024,mid3,2,11.46
163,112,8,2024,mid3,3,89.95
163,109,8,2024,mid3,4,6.78
163,111,5,2024,mid3,5,95.56
163,142,3,2024,mid3,6,84.99
163,126,7,2024,mid3,7,49.61
163,131,1,2024,mid3,8,28.38
163,128,1,2024,mid3,9,73.33
163,126,5,2024,mid3,10,58.25
163,129,5,2024,Attendance,1,39.82
163,122,5,2024,Attendance,2,26.14
163,107,4,2024,Attendance,3,46.87
163,150,5,2024,Attendance,4,63.83
163,127,2,2024,Attendance,5,29.29
163,123,4,2024,Attendance,6,27.61
163,132,1,2024,Attendance,7,47.19
163,115,2,2024,Attendance,8,77.08
163,109,8,2024,Attendance,9,34.75
163,109,4,2024,Attendance,10,8.57
163,104,1,2024,Assignment,1,85.21
163,131,5,2024,Assignment,2,59.84
163,143,2,2024,Assignment,3,67.09
163,126,8,2024,Assignment,4,30.21
163,142,7,2024,Assignment,5,49.32
163,119,4,2024,Assignment,6,75.23
163,107,8,2024,Assignment,7,37.10
163,130,6,2024,Assignment,8,4.25
163,133,6,2024,Assignment,9,74.05
163,149,2,2024,Assignment,10,33.24
164,123,8,2024,mid1,1,22.33
164,146,8,2024,mid1,2,76.90
164,127,5,2024,mid1,3,6.52
164,122,7,2024,mid1,4,28.10
164,111,8,2024,mid1,5,43.50
164,136,2,2024,mid1,6,53.25
164,112,1,2024,mid1,7,9.36
164,137,8,2024,mid1,8,4.44
164,116,1,2024,mid1,9,71.11
164,124,4,2024,mid1,10,54.41
164,150,5,2024,mid2,1,41.83
164,119,2,2024,mid2,2,30.39
164,129,4,2024,mid2,3,84.90
164,133,2,2024,mid2,4,44.11
164,146,2,2024,mid2,5,2.03
164,125,2,2024,mid2,6,30.53
164,148,8,2024,mid2,7,87.36
164,120,6,2024,mid2,8,5.50
164,148,4,2024,mid2,9,31.09
164,142,3,2024,mid2,10,69.13
164,122,1,2024,mid3,1,46.86
164,145,2,2024,mid3,2,63.22
164,109,1,2024,mid3,3,12.43
164,135,3,2024,mid3,4,79.09
164,117,4,2024,mid3,5,1.30
164,148,7,2024,mid3,6,31.63
164,142,1,2024,mid3,7,72.63
164,122,8,2024,mid3,8,31.06
164,127,6,2024,mid3,9,7.82
164,114,7,2024,mid3,10,19.37
164,131,3,2024,Attendance,1,46.44
164,116,3,2024,Attendance,2,72.00
164,103,5,2024,Attendance,3,43.25
164,119,5,2024,Attendance,4,26.66
164,119,4,2024,Attendance,5,44.67
164,127,5,2024,Attendance,6,24.52
164,127,3,2024,Attendance,7,30.46
164,147,1,2024,Attendance,8,72.06
164,124,7,2024,Attendance,9,16.89
164,143,2,2024,Attendance,10,12.18
164,127,5,2024,Assignment,1,69.01
164,122,5,2024,Assignment,2,41.69
164,105,5,2024,Assignment,3,8.85
164,102,5,2024,Assignment,4,69.49
164,130,4,2024,Assignment,5,1.10
164,124,4,2024,Assignment,6,16.07
164,119,2,2024,Assignment,7,82.83
164,116,4,2024,Assignment,8,26.38
164,145,1,2024,Assignment,9,25.34
164,116,2,2024,Assignment,10,46.63
165,103,3,2024,mid1,1,12.58
165,149,4,2024,mid1,2,56.53
165,128,7,2024,mid1,3,85.30
165,112,6,2024,mid1,4,93.98
165,106,3,2024,mid1,5,14.58
165,113,1,2024,mid1,6,60.22
165,140,8,2024,mid1,7,21.31
165,150,6,2024,mid1,8,97.38
165,134,8,2024,mid1,9,0.31
165,108,6,2024,mid1,10,26.71
165,137,1,2024,mid2,1,52.67
165,146,3,2024,mid2,2,23.56
165,144,6,2024,mid2,3,51.20
165,134,8,2024,mid2,4,16.84
165,140,4,2024,mid2,5,98.44
165,141,6,2024,mid2,6,90.59
165,101,5,2024,mid2,7,62.94
165,119,4,2024,mid2,8,9.29
165,150,2,2024,mid2,9,81.01
165,127,6,2024,mid2,10,87.99
165,135,6,2024,mid3,1,82.42
165,135,5,2024,mid3,2,27.40
165,113,1,2024,mid3,3,21.73
165,137,7,2024,mid3,4,85.84
165,104,8,2024,mid3,5,89.67
165,137,7,2024,mid3,6,72.70
165,149,3,2024,mid3,7,79.21
165,123,3,2024,mid3,8,72.55
165,114,4,2024,mid3,9,62.33
165,140,3,2024,mid3,10,44.14
165,101,8,2024,Attendance,1,19.00
165,132,1,2024,Attendance,2,82.14
165,118,8,2024,Attendance,3,28.50
165,143,2,2024,Attendance,4,81.89
165,126,1,2024,Attendance,5,4.74
165,108,3,2024,Attendance,6,82.87
165,119,8,2024,Attendance,7,21.87
165,115,7,2024,Attendance,8,2.61
165,130,4,2024,Attendance,9,94.88
165,140,5,2024,Attendance,10,5.85
165,144,1,2024,Assignment,1,50.35
165,110,4,2024,Assignment,2,74.85
165,128,6,2024,Assignment,3,15.76
165,113,1,2024,Assignment,4,13.66
165,135,6,2024,Assignment,5,84.60
165,142,6,2024,Assignment,6,4.08
165,118,1,2024,Assignment,7,34.45
165,133,7,2024,Assignment,8,20.75
165,126,6,2024,Assignment,9,74.01
165,133,3,2024,Assignment,10,23.11
166,111,8,2024,mid1,1,13.57
166,114,7,2024,mid1,2,41.46
166,104,8,2024,mid1,3,87.64
166,113,6,2024,mid1,4,43.95
166,142,2,2024,mid1,5,62.45
166,131,5,2024,mid1,6,21.41
166,131,7,2024,mid1,7,27.63
166,116,2,2024,mid1,8,85.92
166,122,8,2024,mid1,9,20.52
166,108,2,2024,mid1,10,20.06
166,136,1,2024,mid2,1,8.79
166,128,5,2024,mid2,2,84.05
166,132,1,2024,mid2,3,43.08
166,121,4,2024,mid2,4,38.72
166,126,6,2024,mid2,5,60.50
166,140,4,2024,mid2,6,95.51
166,136,3,2024,mid2,7,4.27
166,105,3,2024,mid2,8,86.75
166,104,6,2024,mid2,9,92.11
166,112,8,2024,mid2,10,10.37
166,147,3,2024,mid3,1,85.28
166,124,6,2024,mid3,2,57.51
166,129,8,2024,mid3,3,14.27
166,102,3,2024,mid3,4,61.54
166,117,1,2024,mid3,5,13.33
166,136,6,2024,mid3,6,12.00
166,108,4,2024,mid3,7,7.40
166,108,1,2024,mid3,8,53.80
166,149,6,2024,mid3,9,30.72
166,116,4,2024,mid3,10,0.62
166,140,8,2024,Attendance,1,48.57
166,107,1,2024,Attendance,2,57.08
166,105,3,2024,Attendance,3,91.57
166,129,8,2024,Attendance,4,3.91
166,118,8,2024,Attendance,5,31.02
166,134,4,2024,Attendance,6,72.31
166,114,5,2024,Attendance,7,61.92
166,140,3,2024,Attendance,8,75.36
166,109,4,2024,Attendance,9,97.68
166,138,3,2024,Attendance,10,82.98
166,104,2,2024,Assignment,1,53.18
166,118,8,2024,Assignment,2,98.29
166,121,4,2024,Assignment,3,9.26
166,124,4,2024,Assignment,4,58.46
166,121,6,2024,Assignment,5,51.70
166,101,7,2024,Assignment,6,30.42
166,127,1,2024,Assignment,7,97.43
166,140,8,2024,Assignment,8,63.77
166,103,7,2024,Assignment,9,87.46
166,141,3,2024,Assignment,10,96.81
167,113,2,2024,mid1,1,36.44
167,109,7,2024,mid1,2,27.22
167,105,3,2024,mid1,3,3.36
167,103,1,2024,mid1,4,26.29
167,142,1,2024,mid1,5,38.45
167,145,5,2024,mid1,6,52.29
167,132,3,2024,mid1,7,88.20
167,123,4,2024,mid1,8,41.10
167,135,7,2024,mid1,9,91.39
167,119,3,2024,mid1,10,23.56
167,117,3,2024,mid2,1,52.07
167,132,3,2024,mid2,2,57.25
167,132,4,2024,mid2,3,63.58
167,141,5,2024,mid2,4,30.07
167,139,1,2024,mid2,5,71.58
167,149,4,2024,mid2,6,72.41
167,139,3,2024,mid2,7,1.35
167,116,3,2024,mid2,8,53.98
167,138,5,2024,mid2,9,6.26
167,112,1,2024,mid2,10,35.79
167,103,7,2024,mid3,1,92.32
167,105,1,2024,mid3,2,38.69
167,146,5,2024,mid3,3,13.76
167,122,6,2024,mid3,4,70.01
167,135,5,2024,mid3,5,94.42
167,117,1,2024,mid3,6,78.61
167,105,8,2024,mid3,7,0.39
167,142,3,2024,mid3,8,69.22
167,111,7,2024,mid3,9,16.72
167,147,6,2024,mid3,10,1.42
167,128,5,2024,Attendance,1,84.54
167,101,5,2024,Attendance,2,22.26
167,101,2,2024,Attendance,3,28.53
167,142,8,2024,Attendance,4,99.66
167,118,7,2024,Attendance,5,10.21
167,150,3,2024,Attendance,6,96.03
167,125,3,2024,Attendance,7,96.23
167,146,4,2024,Attendance,8,27.78
167,129,8,2024,Attendance,9,7.48
167,124,6,2024,Attendance,10,64.30
167,118,8,2024,Assignment,1,77.42
167,106,2,2024,Assignment,2,86.01
167,112,8,2024,Assignment,3,35.79
167,101,5,2024,Assignment,4,70.58
167,150,5,2024,Assignment,5,79.84
167,121,3,2024,Assignment,6,44.75
167,107,3,2024,Assignment,7,85.48
167,131,7,2024,Assignment,8,28.30
167,104,5,2024,Assignment,9,35.64
167,104,1,2024,Assignment,10,57.41
168,129,2,2024,mid1,1,67.71
168,104,1,2024,mid1,2,32.89
168,101,4,2024,mid1,3,68.36
168,142,4,2024,mid1,4,94.01
168,119,2,2024,mid1,5,87.17
168,115,1,2024,mid1,6,66.67
168,143,6,2024,mid1,7,64.76
168,143,2,2024,mid1,8,13.65
168,131,7,2024,mid1,9,63.01
168,124,6,2024,mid1,10,37.84
168,141,5,2024,mid2,1,16.21
168,112,2,2024,mid2,2,55.02
168,117,7,2024,mid2,3,2.10
168,114,2,2024,mid2,4,35.91
168,141,4,2024,mid2,5,46.64
168,145,4,2024,mid2,6,30.32
168,134,6,2024,mid2,7,30.09
168,119,1,2024,mid2,8,52.13
168,142,4,2024,mid2,9,34.00
168,122,5,2024,mid2,10,64.93
168,148,5,2024,mid3,1,37.19
168,121,1,2024,mid3,2,26.96
168,148,7,2024,mid3,3,49.45
168,141,6,2024,mid3,4,69.06
168,141,6,2024,mid3,5,14.55
168,143,2,2024,mid3,6,6.26
168,145,6,2024,mid3,7,26.66
168,119,8,2024,mid3,8,45.29
168,134,7,2024,mid3,9,27.11
168,113,3,2024,mid3,10,14.99
168,144,4,2024,Attendance,1,87.22
168,106,2,2024,Attendance,2,4.62
168,123,5,2024,Attendance,3,90.94
168,127,8,2024,Attendance,4,79.76
168,110,1,2024,Attendance,5,18.28
168,116,2,2024,Attendance,6,10.55
168,146,5,2024,Attendance,7,37.31
168,130,5,2024,Attendance,8,52.98
168,105,5,2024,Attendance,9,88.53
168,126,8,2024,Attendance,10,64.43
168,111,7,2024,Assignment,1,72.71
168,114,2,2024,Assignment,2,39.55
168,103,1,2024,Assignment,3,51.46
168,136,2,2024,Assignment,4,44.19
168,121,8,2024,Assignment,5,31.51
168,147,8,2024,Assignment,6,72.63
168,117,4,2024,Assignment,7,12.49
168,126,5,2024,Assignment,8,31.33
168,136,1,2024,Assignment,9,27.70
168,134,4,2024,Assignment,10,54.61
169,145,3,2024,mid1,1,29.26
169,122,7,2024,mid1,2,36.50
169,140,8,2024,mid1,3,99.62
169,128,2,2024,mid1,4,98.12
169,127,2,2024,mid1,5,86.09
169,112,6,2024,mid1,6,53.50
169,135,2,2024,mid1,7,0.61
169,127,4,2024,mid1,8,9.56
169,125,8,2024,mid1,9,98.07
169,148,6,2024,mid1,10,21.93
169,128,2,2024,mid2,1,72.57
169,108,3,2024,mid2,2,33.12
169,125,3,2024,mid2,3,65.54
169,146,7,2024,mid2,4,4.96
169,123,4,2024,mid2,5,67.44
169,142,5,2024,mid2,6,26.40
169,119,4,2024,mid2,7,0.08
169,102,6,2024,mid2,8,19.46
169,146,5,2024,mid2,9,89.61
169,124,1,2024,mid2,10,13.99
169,115,2,2024,mid3,1,53.27
169,139,3,2024,mid3,2,26.57
169,117,2,2024,mid3,3,7.92
169,133,5,2024,mid3,4,71.30
169,117,3,2024,mid3,5,95.38
169,105,5,2024,mid3,6,97.29
169,103,1,2024,mid3,7,97.58
169,136,3,2024,mid3,8,16.76
169,121,1,2024,mid3,9,51.32
169,105,4,2024,mid3,10,85.58
169,150,3,2024,Attendance,1,44.12
169,124,8,2024,Attendance,2,84.28
169,130,1,2024,Attendance,3,53.19
169,102,2,2024,Attendance,4,39.19
169,113,3,2024,Attendance,5,42.28
169,111,8,2024,Attendance,6,66.35
169,118,4,2024,Attendance,7,70.86
169,131,6,2024,Attendance,8,3.84
169,146,2,2024,Attendance,9,53.95
169,113,6,2024,Attendance,10,34.48
169,102,8,2024,Assignment,1,34.54
169,148,8,2024,Assignment,2,92.13
169,103,6,2024,Assignment,3,70.60
169,128,6,2024,Assignment,4,71.62
169,127,6,2024,Assignment,5,55.59
169,126,1,2024,Assignment,6,45.36
169,136,6,2024,Assignment,7,94.21
169,110,7,2024,Assignment,8,44.39
169,150,7,2024,Assignment,9,21.14
169,140,4,2024,Assignment,10,24.50
170,138,8,2024,mid1,1,66.59
170,103,7,2024,mid1,2,7.40
170,141,4,2024,mid1,3,76.56
170,125,4,2024,mid1,4,82.67
170,133,1,2024,mid1,5,43.02
170,135,7,2024,mid1,6,28.27
170,134,3,2024,mid1,7,15.58
170,125,4,2024,mid1,8,30.83
170,126,5,2024,mid1,9,15.38
170,103,1,2024,mid1,10,89.95
170,103,5,2024,mid2,1,96.15
170,101,1,2024,mid2,2,47.82
170,122,6,2024,mid2,3,58.67
170,133,5,2024,mid2,4,49.77
170,146,8,2024,mid2,5,11.62
170,142,2,2024,mid2,6,63.15
170,117,5,2024,mid2,7,45.97
170,144,8,2024,mid2,8,41.80
170,142,8,2024,mid2,9,79.03
170,115,2,2024,mid2,10,34.60
170,110,4,2024,mid3,1,56.63
170,138,1,2024,mid3,2,56.87
170,104,5,2024,mid3,3,59.91
170,125,8,2024,mid3,4,39.19
170,149,5,2024,mid3,5,60.48
170,125,4,2024,mid3,6,4.26
170,147,8,2024,mid3,7,77.87
170,125,1,2024,mid3,8,45.49
170,132,4,2024,mid3,9,34.61
170,134,1,2024,mid3,10,28.38
170,112,6,2024,Attendance,1,15.42
170,123,2,2024,Attendance,2,80.52
170,142,8,2024,Attendance,3,60.29
170,131,7,2024,Attendance,4,4.86
170,105,8,2024,Attendance,5,59.32
170,145,3,2024,Attendance,6,65.50
170,121,5,2024,Attendance,7,60.63
170,134,1,2024,Attendance,8,6.56
170,101,3,2024,Attendance,9,90.88
170,149,7,2024,Attendance,10,10.34
170,133,4,2024,Assignment,1,70.14
170,132,4,2024,Assignment,2,99.65
170,101,7,2024,Assignment,3,35.04
170,143,1,2024,Assignment,4,0.56
170,120,1,2024,Assignment,5,26.98
170,149,4,2024,Assignment,6,28.70
170,147,6,2024,Assignment,7,46.51
170,139,6,2024,Assignment,8,67.59
170,111,8,2024,Assignment,9,64.03
170,123,2,2024,Assignment,10,29.65
171,115,7,2024,mid1,1,10.15
171,138,4,2024,mid1,2,40.61
171,122,8,2024,mid1,3,3.07
171,117,5,2024,mid1,4,12.92
171,114,8,2024,mid1,5,96.88
171,149,8,2024,mid1,6,74.18
171,105,5,2024,mid1,7,50.94
171,108,6,2024,mid1,8,23.21
171,133,5,2024,mid1,9,51.59
171,112,7,2024,mid1,10,13.53
171,133,6,2024,mid2,1,9.22
171,114,8,2024,mid2,2,55.50
171,120,7,2024,mid2,3,36.99
171,135,8,2024,mid2,4,21.05
171,142,8,2024,mid2,5,69.77
171,133,6,2024,mid2,6,31.00
171,149,5,2024,mid2,7,51.66
171,148,7,2024,mid2,8,63.45
171,121,6,2024,mid2,9,81.59
171,118,2,2024,mid2,10,26.83
171,117,5,2024,mid3,1,79.15
171,137,8,2024,mid3,2,35.92
171,106,3,2024,mid3,3,21.29
171,142,2,2024,mid3,4,76.51
171,114,2,2024,mid3,5,78.73
171,144,3,2024,mid3,6,9.88
171,106,4,2024,mid3,7,97.91
171,120,1,2024,mid3,8,57.56
171,136,3,2024,mid3,9,74.90
171,142,8,2024,mid3,10,49.14
171,131,6,2024,Attendance,1,30.09
171,144,4,2024,Attendance,2,15.57
171,137,6,2024,Attendance,3,18.90
171,105,6,2024,Attendance,4,95.82
171,137,7,2024,Attendance,5,32.31
171,139,2,2024,Attendance,6,77.78
171,122,3,2024,Attendance,7,63.72
171,137,3,2024,Attendance,8,69.19
171,126,4,2024,Attendance,9,27.09
171,142,1,2024,Attendance,10,60.15
171,126,8,2024,Assignment,1,93.04
171,128,8,2024,Assignment,2,99.32
171,104,6,2024,Assignment,3,18.35
171,106,5,2024,Assignment,4,79.96
171,114,7,2024,Assignment,5,97.55
171,121,2,2024,Assignment,6,71.65
171,137,1,2024,Assignment,7,82.06
171,142,1,2024,Assignment,8,19.09
171,103,6,2024,Assignment,9,23.61
171,108,8,2024,Assignment,10,16.93
172,105,1,2024,mid1,1,48.15
172,107,1,2024,mid1,2,65.97
172,114,4,2024,mid1,3,7.62
172,119,4,2024,mid1,4,3.74
172,147,5,2024,mid1,5,9.85
172,132,7,2024,mid1,6,38.45
172,125,1,2024,mid1,7,42.72
172,141,5,2024,mid1,8,9.26
172,127,8,2024,mid1,9,67.71
172,126,6,2024,mid1,10,65.92
172,130,4,2024,mid2,1,31.74
172,116,1,2024,mid2,2,16.53
172,144,6,2024,mid2,3,88.60
172,150,8,2024,mid2,4,70.59
172,101,5,2024,mid2,5,4.49
172,117,1,2024,mid2,6,7.04
172,141,8,2024,mid2,7,10.73
172,122,5,2024,mid2,8,40.43
172,148,1,2024,mid2,9,83.36
172,132,2,2024,mid2,10,37.34
172,147,7,2024,mid3,1,15.12
172,136,2,2024,mid3,2,56.85
